,TimeDiff,tweet_1st,tweet_2nd,Label
21848,97.33222222222224,7.9056363,4.128643,1
21999,97.17611111111113,10.187766,5.2126107,1
22005,97.16444444444444,8.15698,6.697263,1
22186,96.94888888888887,8.25765,3.0617306,1
22332,96.77166666666666,5.5425572,3.0801966,0
22336,96.76833333333332,7.604764,3.2538655,1
22440,96.62833333333332,7.611577,3.653785,0
22441,96.62444444444444,6.424643,3.176345,1
22505,96.55027777777778,7.8049536,3.0084844,1
22510,96.545,6.641591,3.2062962,0
22516,96.53888888888888,6.698768,3.2100155,1
22518,96.5375,6.539574,4.6597557,1
22604,96.41833333333334,5.3864226,3.3370924,1
22614,96.40777777777778,7.2280087,0.17294878,0
22643,96.36833333333334,5.3493547,3.3061926,1
22784,96.17777777777778,7.102016,3.1577406,0
22944,95.91722222222222,8.63926,6.6133056,0
23021,95.81277777777778,4.749295,1.9074515,0
23040,95.78972222222222,11.732875,5.0952687,0
23222,95.465,7.523955,3.6528175,1
23226,95.46222222222222,6.4198456,2.947774,1
23309,95.36472222222224,4.2432775,3.8670712,1
23337,95.32861111111112,8.268204,2.8930025,1
23399,95.24722222222222,10.895494,3.5413175,1
23512,95.12,8.8379545,3.1950016,1
23635,94.98527777777778,8.89989,5.1135106,0
23663,94.9575,9.583318,3.818584,1
23771,94.83555555555556,9.637367,3.420633,1
23784,94.81777777777778,7.0123887,3.4301305,1
23842,94.73666666666666,9.5864725,3.0503638,0
24118,94.37472222222222,7.898689,2.645385,1
24123,94.37027777777776,9.775808,2.1612103,0
24135,94.35416666666669,9.7281685,4.256853,1
24178,94.31027777777778,9.566229,4.0058756,0
24277,94.18972222222222,8.101695,6.425503,1
24298,94.1661111111111,6.556929,3.2735267,1
24357,94.10694444444444,7.401059,3.5379927,1
24402,94.07,5.920235,1.7463005,0
24424,94.05416666666666,8.664847,7.0643053,1
24611,93.8375,11.537159,3.9940329,1
24621,93.82944444444443,9.9777,5.4215393,1
24672,93.77888888888889,6.3303485,3.4729118,1
24899,93.52722222222222,9.731063,2.4362397,0
24932,93.49277777777776,7.272379,3.5838053,1
24994,93.42027777777778,5.1610484,3.3172336,0
25073,93.32666666666668,3.901845,2.2119527,0
25126,93.2786111111111,10.206387,6.804259,1
25246,93.1675,3.954336,3.6803727,1
25289,93.13583333333334,7.4039497,4.9769163,1
25356,93.0825,3.4853044,2.0911047,0
25469,92.98611111111111,4.2759304,3.5781686,0
25486,92.96694444444444,10.043241,5.313106,1
25555,92.9075,7.6763887,5.6330185,1
25691,92.75777777777778,6.8735976,5.330241,1
25811,92.645,9.724326,5.228484,0
25826,92.62916666666666,8.323045,4.011806,0
25874,92.57555555555555,6.4694147,3.1099238,1
26058,92.35944444444443,7.600716,1.2288051,1
26087,92.32416666666668,10.278606,5.752212,1
26283,92.0886111111111,6.5560346,2.8711772,0
26368,92.0025,8.128225,3.352134,1
26386,91.98361111111112,4.044136,3.7107306,1
26430,91.93388888888887,8.272492,3.2971163,0
26538,91.81,8.014289,4.113984,0
26549,91.80222222222224,6.7164273,1.0792509,0
26711,91.65916666666666,6.294799,3.0522048,1
26773,91.58194444444445,7.6981363,3.2910597,0
26954,91.41305555555556,7.791564,5.5548773,1
27071,91.28583333333331,7.308737,2.677941,1
27077,91.28305555555556,9.544316,5.0137286,1
27119,91.23833333333332,6.419021,2.855288,0
27124,91.23444444444443,8.603643,6.6878653,1
27201,91.17694444444444,7.9926796,1.2019103,1
27307,91.09916666666666,8.156218,1.2701802,0
27481,90.9263888888889,8.295231,6.5195527,1
27595,90.80555555555556,6.914256,4.13612,1
27636,90.75944444444444,6.786478,6.267816,1
27645,90.75,9.114695,4.331506,1
27759,90.63166666666666,8.177779,3.3987684,1
27770,90.61694444444444,8.9167,4.7397,1
27793,90.58611111111112,10.261709,5.792729,1
27884,90.50027777777778,9.353852,4.258824,1
27936,90.44916666666668,8.2671795,1.0696411,1
27945,90.4413888888889,8.723179,3.9517736,1
27969,90.41722222222222,7.5782757,3.9182992,1
28006,90.37444444444444,11.542454,4.0523314,1
28321,90.07138888888889,11.792571,5.1201534,1
28354,90.03194444444445,7.880991,3.276296,0
28400,89.98777777777778,6.2780423,2.8638935,0
28411,89.97555555555556,6.284108,2.935717,0
28413,89.9738888888889,6.3142567,2.8847148,0
28490,89.88083333333333,8.367845,3.851516,1
28522,89.85083333333333,11.497547,4.0015545,0
28604,89.78777777777778,5.333063,2.884583,0
28647,89.74527777777777,8.788452,6.7957816,1
28673,89.72527777777778,6.8606076,6.74803,1
28683,89.70777777777778,7.538618,3.4766388,1
28719,89.67416666666666,8.505479,7.8093605,1
28742,89.65638888888888,11.505133,4.030752,0
28750,89.64611111111111,6.8302975,3.2446125,1
28784,89.61305555555556,10.8816185,5.1082687,1
28785,89.61194444444445,11.845326,4.7737675,0
28807,89.59361111111112,7.007942,3.496182,1
28903,89.50722222222223,6.502042,3.0175333,0
29065,89.36027777777778,11.813417,4.007998,0
29104,89.33361111111111,11.79296,4.0114384,0
29214,89.24361111111111,11.3937435,4.0705085,1
29216,89.24305555555556,7.8549347,3.5005507,1
29233,89.22916666666667,6.2648926,2.969262,1
29293,89.1825,7.6651297,4.1438165,1
29352,89.12722222222222,10.263643,4.751971,0
29365,89.11666666666666,11.637443,4.0798244,0
29550,89.00972222222222,8.508497,3.37165,0
29614,88.96833333333333,8.911514,5.482834,1
29631,88.96027777777778,11.6812725,4.0692534,0
29683,88.93027777777777,7.807929,5.9845915,0
29685,88.92972222222222,11.596019,4.042335,1
29720,88.89972222222222,11.635422,4.0115094,0
29773,88.83722222222222,11.530171,4.0902295,0
29782,88.83277777777778,8.348971,1.7127523,0
29802,88.82027777777778,3.3254673,2.026859,1
29833,88.79083333333334,11.634008,4.0628743,0
29853,88.77638888888889,8.406739,7.093758,0
29890,88.74416666666667,8.380047,7.111399,0
29921,88.71777777777778,3.8241625,3.5161707,0
30035,88.61444444444444,7.92836,6.2372637,1
30044,88.61027777777778,3.037362,3.535439,1
30100,88.56083333333333,9.893779,4.0758085,0
30135,88.53,10.436733,5.78085,0
30255,88.44388888888889,9.928705,2.0432217,0
30386,88.33222222222223,7.902623,5.361228,1
30418,88.31194444444445,9.406494,3.7183995,0
30662,88.12444444444445,9.224725,5.056466,0
30768,88.0261111111111,11.482041,4.0629654,1
30788,88.00888888888889,11.45091,4.1562,0
30810,87.99027777777778,7.05993,4.481377,1
30819,87.98472222222222,4.316228,3.5401726,0
30849,87.95694444444445,11.268463,4.226268,1
30865,87.9425,9.030481,2.6122658,1
30905,87.9175,7.712216,3.8078187,0
30968,87.85777777777778,8.791963,6.7021503,1
31095,87.73638888888888,3.9356465,2.019246,0
31380,87.3338888888889,6.6080213,3.182878,0
31383,87.32638888888889,6.7020426,6.422129,0
31420,87.27527777777777,8.772735,7.289541,0
31483,87.19305555555556,7.242843,2.8682337,1
31620,87.00027777777778,7.3186483,3.4167795,0
31768,86.67888888888889,9.995341,4.8938713,0
31780,86.65972222222223,10.860283,3.318563,0
31826,86.56,10.350667,2.1548443,0
31847,86.53083333333333,8.411759,4.661803,1
31925,86.3963888888889,7.0421576,3.2506988,1
31937,86.36888888888889,10.088387,2.5591881,0
32097,86.10416666666667,10.454357,1.970371,0
32144,86.0188888888889,10.091198,2.0965571,1
32290,85.75055555555555,7.25773,3.9448178,1
32318,85.70027777777777,10.35748,4.7708282,1
32469,85.39972222222222,8.252247,4.000027,0
32589,85.16444444444444,9.613428,3.1003761,1
32592,85.16222222222223,5.9235125,4.5963297,0
32674,85.0125,7.4378877,4.0509934,0
32781,84.80416666666666,10.407846,6.666291,1
32785,84.79305555555555,10.37699,5.485377,1
32973,84.3375,7.9778566,7.8432903,0
33173,83.95527777777778,4.3092127,3.5060544,1
33239,83.83166666666666,10.775127,5.600223,1
33390,83.43722222222222,10.368171,5.377046,1
33487,83.12194444444444,10.540804,5.5958557,0
33504,83.08305555555556,10.179154,5.4579244,1
33506,83.07888888888888,10.14175,5.4112635,1
33638,82.57027777777778,9.9411,5.00247,1
33649,82.52916666666667,10.770573,6.752422,0
33789,81.9025,7.7456403,3.9562216,0
33896,81.23555555555555,10.267211,6.466236,1
34031,80.20805555555556,10.9495735,5.129876,1
34081,79.91694444444444,10.3277855,6.6568666,1
34373,78.37444444444445,8.475437,5.382431,1
34387,78.28888888888889,10.572607,5.0246058,1
34417,78.13694444444444,6.918045,3.4073782,1
34548,77.44277777777778,7.5638456,3.8306317,1
34717,76.54083333333334,9.833509,5.1857767,1
34873,75.75944444444444,9.291211,4.6554966,1
35048,75.11305555555556,6.7269893,2.998083,0
35196,74.61666666666666,8.099667,6.2693624,1
35322,74.17,4.455712,3.5157142,0
35331,74.1536111111111,7.5756607,3.3524964,0
35635,73.19111111111111,9.070113,2.459851,0
35647,73.14527777777778,7.044547,3.9251258,0
35651,73.12916666666666,7.501739,5.1572957,1
35694,72.98777777777778,9.261093,6.158025,0
35832,72.5425,9.697109,4.8145337,1
35872,72.3888888888889,7.1512246,1.8586011,1
35895,72.33500000000001,6.941095,3.2877786,1
36107,71.59916666666668,6.734831,2.9343293,0
36138,71.47666666666667,9.215027,4.176652,0
36245,71.09055555555557,7.1831255,2.1583667,1
36296,70.90361111111112,7.590635,1.190679,1
36368,70.64416666666668,10.209202,5.5802584,1
36517,70.15944444444445,9.512422,4.471074,0
36521,70.14722222222223,9.060817,3.5590932,0
36587,69.93,6.949089,5.530106,0
36625,69.80972222222223,5.1472816,3.3297029,1
36638,69.77555555555557,7.5234966,2.872086,1
36811,69.30861111111112,7.7235475,3.485064,1
36817,69.2925,10.118282,5.472126,1
36822,69.28500000000001,10.213355,5.301394,1
36876,69.15611111111112,7.8244977,1.835793,0
36895,69.1113888888889,10.646789,5.596075,1
36899,69.08444444444446,10.608587,5.6201344,1
37040,68.73500000000001,7.8841257,3.095911,1
37050,68.71444444444445,8.04664,4.199646,0
37186,68.34,8.468029,5.85128,1
37304,68.0288888888889,6.991333,1.0557581,0
37375,67.82138888888889,6.932817,1.2147264,0
37485,67.46583333333334,8.288234,1.2009416,0
37551,67.30833333333334,7.4723754,4.391774,1
37560,67.2813888888889,8.1323805,1.1872883,0
37636,67.12222222222223,5.30708,2.7137408,0
37685,67.00000000000001,7.4011917,3.2691154,1
37849,66.52055555555556,6.948816,3.2156239,0
38042,65.98527777777778,7.122403,4.3783803,0
38085,65.88555555555557,9.585353,4.331179,0
38095,65.85944444444445,8.379709,4.5104723,1
38148,65.64083333333335,9.562495,5.0127625,0
38457,64.58638888888889,7.237353,3.66718,1
38477,64.52583333333334,8.218747,3.3063395,0
38481,64.51277777777777,6.334331,3.113046,0
38553,64.23833333333333,9.544904,5.1764255,0
38605,64.04555555555555,10.487076,6.125972,1
38645,63.87888888888889,10.217201,5.497319,1
38657,63.8475,9.943479,4.9395285,1
38684,63.780277777777776,5.562602,2.8533254,1
38821,63.29833333333333,9.155522,4.9278564,1
38844,63.227777777777774,6.9368377,4.7287207,0
38889,63.035555555555554,9.098183,4.5180287,0
38903,62.99305555555556,6.3548565,3.226051,0
39079,62.33055555555556,8.841781,3.413605,0
39113,62.200833333333335,7.08766,3.5699763,0
39140,62.05722222222222,8.062888,6.270548,1
39183,61.85916666666667,6.537395,3.1802793,0
39188,61.84333333333333,7.068054,3.4545314,1
39232,61.66111111111111,9.414294,1.9611806,0
39235,61.65972222222222,6.2274003,2.958799,0
39330,61.10138888888889,6.7666163,2.6548836,1
39354,61.013333333333335,9.634792,5.5038543,1
39361,60.98972222222222,9.309802,4.9015436,1
39465,60.33305555555555,10.130827,4.8181343,0
39504,60.06333333333333,8.977263,4.9134254,1
39617,59.16972222222222,9.528209,5.1916947,0
39666,58.501666666666665,10.282983,6.4066477,0
39684,58.14222222222222,9.163506,4.5853734,1
39687,58.06166666666667,9.967407,4.923217,1
39791,55.35694444444445,10.425662,5.0077715,1
39799,55.23222222222222,10.153157,6.104654,1
39901,53.10388888888889,11.028747,5.015318,1
39933,52.66638888888889,7.5152864,4.76437,0
39943,52.55583333333333,9.085884,5.0183253,1
39968,52.24444444444445,9.881996,4.832192,1
39980,52.06194444444444,9.860322,4.8205285,0
40097,51.21666666666667,9.9452,4.908839,1
40228,50.47444444444445,10.376289,6.656614,1
40229,50.47416666666667,5.1686106,3.3366282,1
40284,50.125,9.2466345,2.6823292,0
40303,49.94083333333333,3.425962,1.9948839,0
40369,49.44055555555556,10.216587,6.1707525,1
40372,49.42666666666667,9.703999,4.671571,0
40387,49.32416666666666,9.718358,5.067226,1
40407,49.19694444444445,9.352731,4.755412,1
40513,48.57888888888889,9.80003,4.8849883,1
40565,48.26805555555556,10.006511,4.7858863,1
40569,48.234722222222224,10.240519,5.326007,1
40576,48.18472222222222,9.91528,4.9089704,1
40580,48.16916666666667,6.103406,1.0695636,1
40581,48.159444444444446,10.543354,6.8609824,0
40585,48.147777777777776,8.64507,5.9678183,1
40755,47.29055555555556,10.418637,6.376501,1
40758,47.285555555555554,10.303355,4.945566,1
40824,46.98277777777778,9.990038,4.9067445,1
40946,46.45222222222223,6.2946386,5.9580426,1
41027,46.07055555555556,9.342774,5.851806,1
41045,46.000277777777775,9.805884,4.935634,1
41279,45.22083333333333,8.868982,5.004412,1
41300,45.11555555555555,7.7122855,5.6100254,0
41303,45.10833333333333,6.2809143,3.0466383,1
41355,44.937777777777775,5.200873,2.6968482,1
41400,44.80583333333333,6.212768,2.8142412,1
41402,44.80555555555556,6.2884574,2.8741193,0
41470,44.410833333333336,6.1953416,2.8246913,1
41683,43.27527777777778,9.533089,4.6998687,0
41706,43.205,9.640618,4.8674574,0
41731,43.11472222222222,9.313445,5.0142174,0
41763,42.93472222222222,6.882793,3.5621822,1
41781,42.82111111111111,9.856553,4.914927,1
41811,42.6225,10.117182,5.1107416,1
41841,42.422777777777775,9.557751,4.7141104,0
41848,42.39666666666667,10.323769,6.392267,0
41939,41.99055555555555,9.798636,1.9933637,0
41986,41.781666666666666,10.198712,5.214142,1
42017,41.61888888888889,9.911721,4.896091,1
42020,41.596944444444446,9.370599,5.064706,1
42045,41.46277777777778,6.5166554,3.0279558,0
42101,41.2225,6.955677,3.1298819,0
42125,41.03638888888889,6.741484,3.0806553,0
42167,40.71888888888889,7.221434,3.9333913,1
42196,40.28833333333333,8.851871,4.3219748,1
42199,40.25805555555556,8.06534,4.7515016,1
42330,37.95305555555556,7.7368083,4.039443,1
42345,37.68722222222223,6.8698196,3.1051505,0
42440,34.21666666666667,5.653482,3.2975154,0
42457,28.50777777777778,10.345881,6.347692,0
42513,20.4525,5.966259,3.2227108,1
42524,18.954166666666666,6.465977,2.9470525,1
