,TimeDiff,tweet_1st,tweet_2nd
12424,117.86777777777776,5.2458043,1.6847409
12425,117.86638888888888,6.2569976,0.4629512
12426,117.86527777777778,5.61811,1.0944755
12427,117.86444444444444,7.981418,4.092956
12429,117.8525,5.316486,6.5693216
12431,117.8488888888889,2.0876348,2.590747
12432,117.84555555555556,-10.788254,2.9470057
12434,117.84361111111112,6.9030614,4.756953
12435,117.84305555555557,6.305236,2.5240343
12436,117.8411111111111,4.6372895,5.3260646
12438,117.83333333333331,6.6059203,6.424178
12440,117.825,6.792101,3.2122664
12441,117.82277777777776,4.431413,4.692288
12444,117.82027777777778,4.0363965,2.6343637
12445,117.81611111111113,2.9932613,2.5073936
12446,117.81472222222222,6.960017,3.6562674
12447,117.81222222222222,6.300369,4.416504
12448,117.81194444444444,7.3428574,6.926901
12449,117.80888888888887,3.9336212,4.0917835
12450,117.80722222222222,5.298842,4.006023
12451,117.80277777777778,5.4404483,3.4598656
12452,117.8025,5.825417,4.0653915
12453,117.79694444444443,1.8875134,2.837262
12455,117.78944444444444,4.2744184,4.5224547
12457,117.78611111111113,7.7258015,-10.05342
12459,117.77555555555556,6.34814,-0.026710544
12461,117.7713888888889,3.936858,4.7852488
12462,117.765,6.2512007,4.665116
12464,117.75333333333332,7.1575766,1.887582
12465,117.75111111111111,8.557544,3.9034047
12467,117.75,4.9877005,3.9327528
12470,117.74555555555555,3.436939,2.4652658
12471,117.74527777777776,-10.776723,2.8947065
12473,117.73305555555557,2.665731,3.7945082
12474,117.72416666666666,2.0752597,3.2347217
12475,117.72277777777778,5.8204446,1.8363993
12476,117.72277777777778,6.132021,0.8227038
12477,117.72222222222224,-2.8091738,15.834299
12478,117.72111111111111,6.661321,5.3529563
12479,117.71944444444443,8.227116,6.730385
12480,117.71583333333334,5.3743205,2.96269
12481,117.71388888888887,8.731445,4.8758397
12483,117.7025,8.422544,3.488965
12484,117.70083333333334,10.288207,4.0360947
12486,117.69472222222224,9.704885,4.056046
12487,117.68861111111111,3.2916067,3.1935887
12488,117.68583333333332,5.42278,1.3850015
12489,117.68166666666669,3.8287272,1.8149767
12490,117.67305555555556,9.149127,1.2359399
12491,117.67166666666668,7.716015,4.3184958
12492,117.67138888888888,5.5183687,2.373583
12493,117.66722222222222,6.277237,0.7834119
12494,117.66694444444444,8.096632,3.9785197
12496,117.66583333333334,9.009322,3.5709128
12497,117.6625,7.082868,0.9079076
12498,117.66,6.6770544,0.69668967
12499,117.65694444444443,8.026715,1.7044585
12500,117.64972222222222,5.886529,0.85421294
12501,117.64555555555556,10.567311,4.732739
12504,117.63694444444444,5.8960805,4.7364993
12505,117.635,4.2201724,4.7278404
12506,117.62861111111113,8.993934,2.3914878
12507,117.6275,8.731374,4.1350336
12508,117.61972222222222,8.955153,1.2974031
12509,117.61444444444444,4.196087,3.2290947
12510,117.61083333333332,-9.593022,10.904485
12511,117.60583333333334,-11.293516,2.905931
12512,117.60333333333334,7.0361247,3.1782117
12513,117.60027777777778,6.829973,0.77304465
12514,117.59611111111111,8.549327,1.0593016
12515,117.58944444444444,10.158242,4.8662796
12516,117.5886111111111,6.292463,0.39547208
12518,117.58583333333333,6.989234,0.7640373
12519,117.58555555555556,3.7518659,2.8149383
12521,117.58222222222224,7.721036,1.7266413
12522,117.58166666666666,-10.954859,2.7297845
12523,117.57944444444443,-11.42482,2.8662505
12524,117.57583333333334,3.013212,3.0783575
12526,117.56833333333331,-10.776463,2.607917
12527,117.56722222222224,8.313308,4.193377
12529,117.55805555555555,10.047212,1.4674013
12532,117.55083333333332,6.9391103,5.7865744
12533,117.54888888888888,2.0788062,2.5147963
12535,117.54444444444444,11.592666,4.2152233
12536,117.54138888888887,-10.983881,3.0415916
12537,117.5363888888889,3.0598986,2.325088
12540,117.53111111111112,7.9923224,1.9674726
12541,117.52166666666666,9.358208,2.433332
12542,117.5213888888889,7.7447133,0.6348204
12543,117.51638888888888,3.9399276,2.7550364
12544,117.51361111111112,8.776911,5.074304
12545,117.50861111111112,9.3437395,1.9098021
12546,117.50416666666666,-2.7676384,15.726364
12547,117.50277777777778,7.324127,1.4302438
12552,117.49333333333334,5.519313,4.49603
12553,117.49305555555556,7.054065,4.2743254
12555,117.49111111111112,5.14059,6.5112085
12556,117.485,10.1000395,3.6528592
12557,117.48444444444443,10.228151,1.6917893
12558,117.4825,5.522699,1.1675035
12559,117.4811111111111,4.858528,2.8270483
12560,117.47611111111112,4.848241,2.8387659
12561,117.47416666666666,4.021976,1.3751894
12563,117.46416666666669,2.0355687,2.6272058
12564,117.46388888888887,6.2384505,5.9900084
12565,117.46388888888887,8.677205,5.907075
12566,117.45972222222224,5.3590283,1.3820446
12567,117.45972222222224,8.30133,7.2113605
12568,117.45111111111112,12.276335,-11.311764
12571,117.44944444444444,10.404924,1.5001097
12572,117.4425,5.895893,2.4144838
12573,117.44222222222224,-10.952267,3.145679
12574,117.44222222222224,6.79159,0.8089062
12575,117.44027777777778,9.43853,6.000695
12576,117.43944444444443,7.8443,0.74841726
12579,117.43222222222222,1.438401,2.6234677
12580,117.42722222222224,-10.641534,2.8619306
12583,117.4161111111111,5.918505,2.527995
12584,117.41472222222222,6.089668,0.7529623
12585,117.41472222222222,6.9898963,0.7857872
12586,117.41444444444444,10.242119,3.787835
12587,117.40805555555556,5.641535,0.84297305
12588,117.40583333333332,11.9791565,5.077411
12589,117.4036111111111,3.3635998,4.688671
12591,117.39916666666667,4.1523123,3.2711139
12592,117.3975,3.224754,2.7791138
12593,117.395,4.8034883,0.6630282
12595,117.39055555555557,8.432505,1.4458573
12597,117.385,6.5806217,2.4986954
12598,117.3725,4.6061635,5.3126593
12599,117.37,8.889666,4.3506575
12601,117.36666666666666,3.8974185,1.4450414
12602,117.36638888888888,5.8502803,1.3611145
12604,117.36166666666666,6.1202726,0.65864545
12605,117.36027777777778,5.82915,0.74831975
12607,117.35944444444443,-11.02508,2.861009
12608,117.35888888888888,7.566731,1.5949451
12609,117.35805555555557,5.276368,0.7774018
12610,117.35638888888889,7.6203437,5.3307056
12611,117.35638888888889,5.8852367,0.5637482
12612,117.35583333333334,9.692382,2.069853
12613,117.35055555555556,5.968489,3.3047166
12614,117.34972222222224,7.430844,0.80155313
12615,117.34666666666666,5.0527225,0.90032417
12616,117.33472222222224,5.475328,6.815553
12617,117.33277777777778,5.2092047,4.838046
12618,117.33083333333332,-10.856646,2.677763
12619,117.30666666666669,7.6783795,0.27780345
12620,117.2975,7.9293222,4.1629233
12621,117.29333333333334,9.1875925,4.313866
12622,117.28972222222222,5.6064377,3.7092195
12625,117.2838888888889,7.9521685,7.625164
12627,117.2825,7.4207516,1.3035647
12628,117.27972222222222,9.817877,4.7697783
12629,117.27416666666667,4.7346516,6.504712
12630,117.27055555555556,5.968117,6.5560656
12633,117.26527777777778,3.2491455,2.6993032
12634,117.26055555555556,9.441825,2.4586089
12637,117.25111111111111,21.157227,4.415604
12638,117.2475,-2.8581553,15.650135
12639,117.24638888888887,5.9338303,3.8876667
12640,117.245,7.580175,0.47446635
12642,117.24333333333334,5.178406,4.625313
12643,117.24138888888888,8.360152,2.142836
12645,117.22583333333333,7.6311526,4.56295
12646,117.22194444444445,8.253704,1.1506394
12648,117.21722222222222,4.5847626,2.5372386
12649,117.2161111111111,6.4050226,3.6497936
12650,117.21305555555556,-10.81701,2.7179165
12652,117.20444444444443,7.555909,1.5718412
12653,117.2,8.546043,3.5941868
12654,117.18666666666668,7.0197024,0.9573824
12656,117.18611111111112,7.0704746,0.7622296
12657,117.17805555555556,9.119261,4.5416555
12658,117.175,8.876094,2.5206988
12659,117.17027777777778,4.424847,4.8667808
12660,117.16944444444444,5.5704985,5.853532
12662,117.1575,8.616368,4.6884613
12663,117.15694444444443,7.318099,0.67118603
12665,117.14972222222222,11.028514,1.773394
12666,117.1463888888889,-11.205311,3.0608578
12667,117.14111111111112,10.243308,3.7815182
12668,117.14083333333332,4.107827,1.5804149
12669,117.13527777777776,7.5760813,0.4737037
12671,117.125,-10.834563,3.0763457
12672,117.11972222222222,11.031481,1.7713405
12675,117.11055555555556,5.771875,6.6868997
12676,117.09722222222224,5.845278,2.421823
12677,117.09611111111111,8.957949,2.5237083
12679,117.08833333333334,8.749498,5.841276
12680,117.08805555555556,9.385132,3.4687164
12681,117.08611111111112,4.1767,1.8184423
12682,117.08472222222224,5.8318467,0.6637959
12684,117.08361111111113,6.3248067,0.54834986
12685,117.08222222222224,6.3515596,3.5208201
12686,117.08,6.123245,0.76671165
12687,117.07166666666669,4.1342707,1.5097845
12688,117.07055555555556,6.269996,0.6012237
12689,117.04805555555556,10.89844,3.4210997
12692,117.03888888888888,5.2605023,3.841498
12693,117.03805555555556,5.010952,0.42786318
12694,117.0325,8.986745,1.3735263
12695,117.03166666666668,-8.693603,-6.3870187
12696,117.03,7.0630593,0.8256856
12698,117.02583333333334,8.60689,2.0406067
12699,117.02361111111112,4.4188666,3.6251528
12700,117.01861111111111,7.7184486,0.93226326
12701,117.01805555555556,4.115407,3.6728227
12702,117.01666666666668,4.5155616,6.924959
12703,117.01277777777776,6.609639,1.1855321
12704,117.0075,10.757134,2.1862967
12705,117.00722222222224,6.4837775,0.91427
12708,117.00333333333332,6.3616815,2.517525
12709,117.00305555555556,5.616606,4.470321
12712,117.0,5.6940694,0.89946294
12713,116.98694444444445,5.771293,0.6184765
12714,116.98388888888888,11.864853,5.075583
12715,116.98333333333332,5.925173,2.1486132
12716,116.98277777777778,8.504765,6.8704643
12717,116.98194444444444,4.504359,6.9844694
12718,116.98055555555555,6.5042896,5.452767
12719,116.97472222222224,7.5434594,0.53872335
12720,116.96694444444444,4.776226,2.2192852
12721,116.96444444444444,6.9728703,4.5139084
12723,116.96,5.887364,1.4642111
12724,116.95861111111113,2.7606914,3.77385
12725,116.94944444444444,8.4387,6.6532154
12727,116.94222222222224,7.5718837,3.7417226
12728,116.94222222222224,5.5689697,5.5232644
12730,116.93777777777778,8.665676,5.1376743
12731,116.93638888888889,6.595751,2.4974318
12733,116.93111111111112,3.2315292,2.9759645
12734,116.92583333333332,-10.751492,2.8459797
12735,116.92444444444445,7.060107,0.9229568
12736,116.91111111111113,-2.82769,15.724055
12737,116.91083333333331,4.9575167,3.8749952
12738,116.90833333333332,9.926016,5.2962675
12740,116.9011111111111,4.0998263,5.487238
12741,116.89611111111113,-10.953829,2.8197598
12742,116.89416666666666,7.6415567,0.68495494
12743,116.88111111111112,6.705941,3.1109886
12744,116.88027777777778,9.203045,3.923087
12745,116.88027777777778,10.40667,1.9838607
12746,116.87944444444445,8.889985,1.1727192
12748,116.87361111111112,6.6836014,6.4075594
12751,116.87138888888887,6.582008,1.1777452
12752,116.86916666666669,7.669266,1.2009577
12754,116.85777777777778,6.371727,4.9731965
12756,116.85166666666667,3.264602,3.293889
12757,116.85,8.744255,7.5131674
12759,116.84333333333332,8.03243,7.087275
12760,116.83583333333333,5.634839,0.5563148
12763,116.82055555555556,5.608459,1.7828563
12768,116.81666666666666,5.878443,4.4158144
12769,116.81527777777778,-11.127996,2.767673
12771,116.80611111111112,6.4590344,2.736109
12772,116.80305555555556,11.005391,6.003305
12773,116.80222222222224,-7.6560836,10.001997
12774,116.8,4.3374705,0.8228749
12775,116.79416666666668,5.296949,5.3815913
12776,116.78361111111111,6.658155,5.3919
12778,116.77416666666667,5.464993,2.9207258
12779,116.77194444444444,5.2606726,1.6474509
12780,116.77,7.080491,0.7901655
12781,116.76527777777778,-10.887408,2.969105
12782,116.76055555555556,7.0538387,1.0135374
12784,116.75111111111111,8.392481,4.1993585
12785,116.75,6.7868447,6.0625067
12786,116.74138888888888,4.529766,4.97288
12787,116.73444444444443,11.699251,3.910927
12788,116.72527777777778,7.5065165,2.312283
12789,116.72472222222224,10.824802,4.682411
12790,116.70722222222224,11.716715,5.0818777
12791,116.70083333333334,3.9946048,3.3385198
12793,116.6913888888889,7.0856905,1.181881
12794,116.68722222222222,8.700888,1.2494762
12795,116.68416666666668,-11.284966,2.9029248
12796,116.67805555555556,5.750942,2.742576
12797,116.67388888888888,8.718028,5.118048
12798,116.66833333333334,-2.883961,15.582485
12800,116.65638888888888,-2.6154292,15.641129
12801,116.64666666666666,6.9800954,4.491078
12802,116.64527777777778,2.4949303,3.109506
12803,116.64305555555556,9.680552,1.7059356
12804,116.64055555555557,4.774816,3.8827744
12806,116.62527777777778,4.4714246,6.9931026
12809,116.62277777777778,-8.690441,-6.3837996
12810,116.61333333333332,-11.014552,3.2738113
12812,116.61083333333332,-8.6942005,-6.3876724
12813,116.61083333333332,4.4773927,6.9800167
12814,116.60583333333334,-2.6930358,15.784161
12815,116.59916666666666,6.2827783,0.5901995
12816,116.5988888888889,7.333666,4.553364
12817,116.59555555555556,6.3034735,0.8959603
12818,116.595,9.841775,2.9334037
12819,116.58555555555556,7.4934945,3.002222
12820,116.585,-11.249258,3.2435136
12821,116.5838888888889,8.4194,4.196473
12822,116.58,8.746444,5.073831
12825,116.56694444444445,8.050603,6.131847
12826,116.56416666666668,-8.69285,-6.3862844
12827,116.55916666666668,5.883981,1.182601
12828,116.55666666666669,5.757561,4.865287
12829,116.55333333333331,7.261081,6.8055897
12830,116.55277777777778,6.596031,1.7263001
12832,116.545,9.925878,0.9761333
12833,116.54083333333334,5.503473,0.54328173
12834,116.535,4.825182,-0.403952
12835,116.53333333333332,7.5549736,1.4422249
12836,116.53277777777778,6.6143475,0.64144313
12839,116.5261111111111,5.1071863,0.994944
12840,116.51972222222224,6.70216,1.7303251
12841,116.51805555555556,5.422891,1.5154607
12842,116.51777777777778,10.67079,5.5923405
12843,116.5175,4.987749,0.42372292
12845,116.50972222222222,9.224759,6.0826035
12846,116.5,9.779608,2.5941577
12847,116.5,10.37632,2.637102
12848,116.49805555555557,7.944032,3.002997
12849,116.49777777777778,1.6727514,2.6394913
12850,116.49722222222222,7.408402,5.5474463
12852,116.49333333333334,8.849803,5.122498
12854,116.4725,10.512444,2.135798
12855,116.46583333333334,7.877996,1.855201
12856,116.46555555555555,5.3221083,2.5974548
12858,116.45111111111112,4.6951985,1.8337048
12859,116.4475,7.569653,2.8390703
12860,116.4475,11.497828,3.9817734
12861,116.44666666666669,5.3908734,2.3536963
12862,116.44444444444444,8.234831,0.68148315
12863,116.42833333333331,-11.175912,2.713096
12864,116.42805555555556,6.5605435,4.150326
12866,116.41055555555556,5.8709598,2.1066985
12867,116.38805555555555,9.639902,2.6885564
12868,116.38166666666666,7.4339857,1.2257198
12872,116.37555555555556,8.490327,5.021001
12873,116.37,6.324614,2.4449847
12875,116.34472222222222,6.6824346,0.953222
12877,116.32527777777776,7.071629,4.240434
12879,116.31666666666666,2.672246,2.4723256
12880,116.3163888888889,10.253115,4.0891366
12881,116.30805555555555,8.219722,0.6309006
12883,116.30194444444444,9.815925,1.4126548
12884,116.3013888888889,8.957872,5.1699657
12885,116.29944444444445,4.441945,6.984536
12886,116.29805555555556,8.271919,0.93987894
12889,116.28361111111111,4.7712574,2.156456
12890,116.28194444444443,5.3720937,6.0513015
12891,116.27638888888887,6.4599104,1.2086126
12893,116.26777777777778,8.395015,4.7214155
12894,116.26527777777778,6.1689906,5.928274
12895,116.26194444444444,3.5751905,3.4894834
12896,116.25555555555556,4.965496,3.4933152
12897,116.24166666666666,10.686536,2.9829342
12900,116.23833333333332,5.139149,6.687401
12901,116.235,4.453081,6.984518
12903,116.23305555555557,6.9351616,0.5204357
12904,116.2286111111111,6.8046775,1.720869
12905,116.22777777777776,7.205535,4.473338
12906,116.2225,6.439906,1.0537019
12908,116.21916666666668,3.7167842,5.7716684
12912,116.21222222222222,4.4458675,6.986646
12913,116.2063888888889,6.6244307,6.430577
12914,116.20222222222222,7.0692406,0.65146047
12915,116.19916666666668,-10.971694,3.1038396
12917,116.19583333333334,7.3218007,2.8201451
12918,116.19388888888888,6.5928764,4.341892
12920,116.18722222222222,-2.7816257,15.763393
12921,116.18416666666668,4.4418197,6.9643984
12922,116.18277777777776,5.5976157,5.9848742
12925,116.17194444444443,10.097468,3.8547034
12926,116.1661111111111,6.451657,1.0777322
12927,116.1588888888889,5.9201946,4.495975
12928,116.15861111111111,5.5580225,4.673954
12929,116.15388888888889,2.990263,2.188542
12930,116.15083333333334,6.4781437,0.4161048
12933,116.1475,6.244121,6.0355287
12934,116.14083333333332,6.3513417,0.6716437
12935,116.14083333333332,8.42267,0.99500155
12936,116.13305555555556,10.039059,1.8728323
12937,116.1325,3.4717138,3.5876043
12938,116.13111111111112,6.655361,-0.33249417
12939,116.13,7.7574997,3.834841
12940,116.12722222222222,7.0292974,1.1883066
12942,116.125,7.9357886,6.623901
12943,116.12388888888889,-10.801811,3.2991343
12944,116.12277777777778,7.401125,4.4389
12945,116.11027777777778,-11.0762005,2.747873
12947,116.10027777777778,4.4322543,6.9353957
12948,116.09472222222222,6.2389736,1.4683114
12949,116.09444444444443,8.196072,0.9069242
12950,116.09444444444443,7.1739097,0.6931882
12951,116.09333333333332,8.13321,1.631421
12952,116.08416666666666,20.642479,-4.0067205
12953,116.08416666666666,8.766658,6.990686
12954,116.08222222222224,5.0436954,2.3566902
12955,116.07416666666668,9.407673,2.1308053
12960,116.06527777777778,3.6851144,4.238098
12961,116.05944444444444,6.635224,0.60321605
12962,116.05833333333334,8.270123,4.0986066
12964,116.05055555555556,3.972229,2.5700574
12965,116.05,9.225437,2.1412694
12966,116.04833333333332,8.414683,-7.7570148
12968,116.0375,9.170274,6.213622
12969,116.035,8.414765,-7.756868
12971,116.03305555555556,9.672068,2.7246456
12972,116.03277777777778,2.3717012,2.906611
12973,116.03166666666668,6.987963,3.9092467
